lat_info;lng_info;city_name;state_id;state_name;region_name
33,99679;-110,97834;Young;AZ;Arizona;West
31,58453;-111,33359;Arivaca;AZ;Arizona;West
32,01521;-109,93326;Cochise;AZ;Arizona;West
32,06867;-110,09714;Dragoon;AZ;Arizona;West
31,73144;-109,65957;Elfrida;AZ;Arizona;West
31,55393;-110,38305;Fort Huachuca;AZ;Arizona;West
31,70768;-110,32184;Huachuca City;AZ;Arizona;West
31,55767;-109,71548;McNeal;AZ;Arizona;West
32,39574;-110,73663;Mount Lemmon;AZ;Arizona;West
31,33835;-109,9431;Naco;AZ;Arizona;West
31,42345;-111,03764;Nogales;AZ;Arizona;West
32,65407;-110,78447;Oracle;AZ;Arizona;West
31,51768;-110,71039;Patagonia;AZ;Arizona;West
31,88021;-109,66692;Pearce;AZ;Arizona;West
31,35932;-109,56827;Pirtleville;AZ;Arizona;West
32,00707;-110,24695;Pomerene;AZ;Arizona;West
31,91413;-111,01334;Sahuarita;AZ;Arizona;West
32,58133;-110,5627;San Manuel;AZ;Arizona;West
32,05855;-109,18305;San Simon;AZ;Arizona;West
31,60632;-111,52827;Sasabe;AZ;Arizona;West
32,02817;-112,03296;Sells;AZ;Arizona;West
31,55322;-110,17304;Sierra Vista;AZ;Arizona;West
31,72108;-110,69258;Sonoita;AZ;Arizona;West
31,68588;-110,05887;Tombstone;AZ;Arizona;West
31,77175;-111,68228;Topawa;AZ;Arizona;West
31,56755;-111,04473;Tumacacori;AZ;Arizona;West
32,43757;-109,98521;Willcox;AZ;Arizona;West
31,69497;-111,14655;Amado;AZ;Arizona;West
31,62009;-111,05192;Tubac;AZ;Arizona;West
31,51262;-111,00807;Rio Rico;AZ;Arizona;West
32,38979;-111,37908;Marana;AZ;Arizona;West
32,41529;-111,15467;Rillito;AZ;Arizona;West
32,21702;-110,97138;Tucson;AZ;Arizona;West
34,29348;-109,99878;Show Low;AZ;Arizona;West
34,14844;-110,4588;Cibecue;AZ;Arizona;West
34,41962;-109,91624;White Mountain Lake;AZ;Arizona;West
33,49535;-109,18864;Blue;AZ;Arizona;West
34,32313;-110,34036;Clay Springs;AZ;Arizona;West
34,0162;-109,3557;Eagar;AZ;Arizona;West
33,77507;-109,9788;Fort Apache;AZ;Arizona;West
34,52276;-110,5506;Heber;AZ;Arizona;West
34,02744;-109,77141;Mcnary;AZ;Arizona;West
34,45238;-110,87003;Forest Lakes;AZ;Arizona;West
33,95958;-109,1943;Nutrioso;AZ;Arizona;West
34,36089;-110,50955;Overgaard;AZ;Arizona;West
34,14166;-109,90453;Pinetop;AZ;Arizona;West
34,56927;-110,01285;Snowflake;AZ;Arizona;West
34,17814;-109,40089;Springerville;AZ;Arizona;West
33,88756;-110,0648;Whiteriver;AZ;Arizona;West
35,35119;-111,75607;Flagstaff;AZ;Arizona;West
35,22408;-111,80972;Bellemont;AZ;Arizona;West
35,74486;-111,6373;Gray Mountain;AZ;Arizona;West
34,91938;-111,66077;Munds Park;AZ;Arizona;West
36,13498;-112,23438;Grand Canyon;AZ;Arizona;West
34,68509;-111,20244;Happy Jack;AZ;Arizona;West
35,02873;-109,81056;Petrified Forest Natl Pk;AZ;Arizona;West
35,87005;-110,80709;Hotevilla;AZ;Arizona;West
35,3534;-110,0647;Indian Wells;AZ;Arizona;West
35,04288;-110,32234;Joseph City;AZ;Arizona;West
36,67692;-110,25536;Kayenta;AZ;Arizona;West
35,77145;-110,138;Keams Canyon;AZ;Arizona;West
35,39631;-111,02806;Leupp;AZ;Arizona;West
36,72434;-111,82083;Marble Canyon;AZ;Arizona;West
34,9018;-111,49161;Mormon Lake;AZ;Arizona;West
35,98813;-110,56688;Kykotsmovi Village;AZ;Arizona;West
35,86498;-110,38447;Polacca;AZ;Arizona;West
35,81049;-110,52904;Second Mesa;AZ;Arizona;West
36,75137;-110,82626;Tonalea;AZ;Arizona;West
36,14775;-111,13344;Tuba City;AZ;Arizona;West
36,29112;-112,12543;North Rim;AZ;Arizona;West
36,75699;-111,05597;Kaibeto;AZ;Arizona;West
36,67546;-110,61259;Shonto;AZ;Arizona;West
34,59823;-112,33079;Prescott Valley;AZ;Arizona;West
35,36745;-112,63995;Ash Fork;AZ;Arizona;West
34,47486;-111,80587;Camp Verde;AZ;Arizona;West
34,76606;-112,40424;Chino Valley;AZ;Arizona;West
34,73347;-111,89884;Cornville;AZ;Arizona;West
34,94847;-112,53946;Paulden;AZ;Arizona;West
34,65216;-111,68044;Rimrock;AZ;Arizona;West
34,8902;-111,85157;Sedona;AZ;Arizona;West
34,57306;-112,75756;Skull Valley;AZ;Arizona;West
34,17937;-112,31236;Crown King;AZ;Arizona;West
34,47703;-114,34423;Lake Havasu City;AZ;Arizona;West
35,0134;-114,54968;Fort Mohave;AZ;Arizona;West
35,28769;-114,51261;Bullhead City;AZ;Arizona;West
35,42521;-114,24738;Chloride;AZ;Arizona;West
34,92862;-114,35853;Oatman;AZ;Arizona;West
35,65959;-113,58538;Peach Springs;AZ;Arizona;West
36,00915;-112,94567;Supai;AZ;Arizona;West
34,73914;-114,42273;Topock;AZ;Arizona;West
34,68595;-113,98175;Yucca;AZ;Arizona;West
34,88855;-114,54071;Mohave Valley;AZ;Arizona;West
35,56205;-114,30384;Dolan Springs;AZ;Arizona;West
35,97186;-114,46386;Temple Bar Marina;AZ;Arizona;West
35,90199;-114,05969;Meadview;AZ;Arizona;West
35,70747;-114,53764;Willow Beach;AZ;Arizona;West
36,20258;-109,68224;Chinle;AZ;Arizona;West
35,35206;-109,25868;Houck;AZ;Arizona;West
36,41985;-109,28019;Lukachukai;AZ;Arizona;West
36,23061;-110,27182;Pinon;AZ;Arizona;West
36,90487;-109,32028;Teec Nos Pos;AZ;Arizona;West
35,70301;-108,99057;Window Rock;AZ;Arizona;West
36,05891;-109,95208;Blue Gap;AZ;Arizona;West
36,82372;-109,86199;Dennehotso;AZ;Arizona;West
36,43323;-109,63752;Many Farms;AZ;Arizona;West
35,93953;-109,44886;Nazlini;AZ;Arizona;West
36,58162;-109,13818;Red Valley;AZ;Arizona;West
36,71125;-109,58943;Rock Point;AZ;Arizona;West
36,24093;-109,21631;Tsaile;AZ;Arizona;West
35,41231;-106,37944;Algodones;NM;New Mexico;West
34,63619;-106,82517;Belen;NM;New Mexico;West
35,38555;-106,58493;Bernalillo;NM;New Mexico;West
35,25669;-107,98867;Bluewater;NM;New Mexico;West
34,48616;-106,84202;Bosque;NM;New Mexico;West
34,96582;-107,46717;Casa Blanca;NM;New Mexico;West
35,14779;-106,39133;Cedar Crest;NM;New Mexico;West
35,40517;-106,13493;Cerrillos;NM;New Mexico;West
34,08236;-105,97225;Claunch;NM;New Mexico;West
36,13341;-106,67312;Coyote;NM;New Mexico;West
35,1372;-107,45315;Cubero;NM;New Mexico;West
34,75117;-106,01074;Estancia;NM;New Mexico;West
36,30624;-106,73759;Gallina;NM;New Mexico;West
36,11644;-107,51745;Counselor;NM;New Mexico;West
35,0589;-107,92797;Grants;NM;New Mexico;West
34,90986;-106,69501;Isleta;NM;New Mexico;West
34,59583;-106,7633;Jarales;NM;New Mexico;West
35,6765;-106,75031;Jemez Pueblo;NM;New Mexico;West
35,84308;-106,61862;Jemez Springs;NM;New Mexico;West
34,97119;-107,17556;Laguna;NM;New Mexico;West
36,39394;-107,03949;Lindrith;NM;New Mexico;West
34,78007;-106,72649;Los Lunas;NM;New Mexico;West
34,91939;-107,6559;Pueblo Of Acoma;NM;New Mexico;West
34,95116;-105,90273;Moriarty;NM;New Mexico;West
34,35591;-106,24227;Mountainair;NM;New Mexico;West
36,18392;-107,78087;Nageezi;NM;New Mexico;West
35,0944;-107,43259;New Laguna;NM;New Mexico;West
35,14192;-107,39887;Paguate;NM;New Mexico;West
35,60202;-106,31054;Pena Blanca;NM;New Mexico;West
34,82827;-106,68619;Peralta;NM;New Mexico;West
35,28978;-106,44418;Placitas;NM;New Mexico;West
35,71254;-106,65652;Ponderosa;NM;New Mexico;West
35,40018;-108,00182;Prewitt;NM;New Mexico;West
35,24866;-106,27629;Sandia Park;NM;New Mexico;West
35,23624;-106,61977;Corrales;NM;New Mexico;West
35,11699;-107,61026;San Fidel;NM;New Mexico;West
35,06188;-107,85426;San Rafael;NM;New Mexico;West
35,52867;-106,36935;Santo Domingo Pueblo;NM;New Mexico;West
35,57537;-106,87832;San Ysidro;NM;New Mexico;West
34,99647;-106,29764;Tijeras;NM;New Mexico;West
34,74292;-106,73571;Tome;NM;New Mexico;West
34,705;-106,38145;Torreon;NM;New Mexico;West
34,46187;-106,69719;Veguita;NM;New Mexico;West
34,90354;-106,64321;Bosque Farms;NM;New Mexico;West
35,02255;-105,74037;Clines Corners;NM;New Mexico;West
35,60828;-106,3955;Cochiti Pueblo;NM;New Mexico;West
35,64496;-106,36366;Cochiti Lake;NM;New Mexico;West
35,09669;-106,64339;Albuquerque;NM;New Mexico;West
34,99486;-106,51697;Kirtland Afb;NM;New Mexico;West
35,27144;-106,79627;Rio Rancho;NM;New Mexico;West
35,52153;-108,76524;Gallup;NM;New Mexico;West
35,75365;-108,60267;Brimhall;NM;New Mexico;West
35,60501;-108,50061;Church Rock;NM;New Mexico;West
35,4291;-108,34543;Continental Divide;NM;New Mexico;West
35,79538;-108,22129;Crownpoint;NM;New Mexico;West
34,66247;-108,55075;Fence Lake;NM;New Mexico;West
35,48684;-108,53328;Fort Wingate;NM;New Mexico;West
35,58024;-108,75244;Gamerco;NM;New Mexico;West
35,4769;-108,94232;Mentmore;NM;New Mexico;West
35,80762;-108,87136;Mexican Springs;NM;New Mexico;West
35,45214;-108,17531;Thoreau;NM;New Mexico;West
35,97495;-108,58746;Tohatchi;NM;New Mexico;West
35,27223;-108,88765;Vanderwagen;NM;New Mexico;West
36,02541;-109,03638;Navajo;NM;New Mexico;West
34,82644;-108,41435;Pinehill;NM;New Mexico;West
36,13538;-108,70875;Sheep Springs;NM;New Mexico;West
35,53585;-108,13796;Smith Lake;NM;New Mexico;West
35,66114;-108,79477;Yatahey;NM;New Mexico;West
36,86708;-107,89433;Aztec;NM;New Mexico;West
36,82823;-108,10125;Flora Vista;NM;New Mexico;West
36,74456;-108,34551;Kirtland;NM;New Mexico;West
36,88767;-107,55195;Navajo Dam;NM;New Mexico;West
36,72142;-108,84406;Shiprock;NM;New Mexico;West
36,7772;-108,53676;Waterflow;NM;New Mexico;West
36,43717;-108,91099;Sanostee;NM;New Mexico;West
36,35906;-106,48312;Abiquiu;NM;New Mexico;West
36,08905;-105,96448;Alcalde;NM;New Mexico;West
36,90885;-105,36515;Amalia;NM;New Mexico;West
36,58367;-105,70121;Arroyo Hondo;NM;New Mexico;West
36,52957;-105,60055;Arroyo Seco;NM;New Mexico;West
36,56257;-106,3696;Canjilon;NM;New Mexico;West
36,18116;-106,46149;Canones;NM;New Mexico;West
36,51197;-106,54235;Cebolla;NM;New Mexico;West
36,76472;-105,63502;Cerro;NM;New Mexico;West
36,08506;-105,70477;Chamisal;NM;New Mexico;West
35,96889;-105,84639;Chimayo;NM;New Mexico;West
36,96986;-105,5375;Costilla;NM;New Mexico;West
36,5985;-105,49812;Taos Ski Valley;NM;New Mexico;West
36,79432;-106,87989;Dulce;NM;New Mexico;West
36,45001;-105,66147;El Prado;NM;New Mexico;West
36,34088;-106,20198;El Rito;NM;New Mexico;West
36,25326;-105,84584;Embudo;NM;New Mexico;West
35,97965;-106,1048;Espanola;NM;New Mexico;West
35,56675;-105,74719;Glorieta;NM;New Mexico;West
36,1043;-106,2454;Hernandez;NM;New Mexico;West
35,49323;-105,53767;Ilfeld;NM;New Mexico;West
36,41192;-106,02393;La Madera;NM;New Mexico;West
35,39987;-105,8759;Lamy;NM;New Mexico;West
35,7869;-106,31914;Los Alamos;NM;New Mexico;West
36,1756;-106,18491;Medanales;NM;New Mexico;West
36,23237;-106,0568;Ojo Caliente;NM;New Mexico;West
36,6925;-106,66872;Los Ojos;NM;New Mexico;West
36,20389;-105,72094;Penasco;NM;New Mexico;West
36,54573;-106,0633;Petaca;NM;New Mexico;West
36,81848;-105,5575;Questa;NM;New Mexico;West
36,28603;-105,6331;Ranchos De Taos;NM;New Mexico;West
36,67279;-105,40523;Red River;NM;New Mexico;West
35,22567;-105,50185;Ribera;NM;New Mexico;West
36,61566;-105,61797;San Cristobal;NM;New Mexico;West
36,07242;-106,07185;Ohkay Owingeh;NM;New Mexico;West
35,99401;-106,01872;Santa Cruz;NM;New Mexico;West
35,35026;-105,30509;Serafina;NM;New Mexico;West
36,42507;-105,48523;Taos;NM;New Mexico;West
35,77176;-105,70715;Tererro;NM;New Mexico;West
36,64203;-106,59341;Tierra Amarilla;NM;New Mexico;West
36,63237;-105,97755;Tres Piedras;NM;New Mexico;West
36,04392;-105,78539;Truchas;NM;New Mexico;West
36,12885;-105,56729;Vadito;NM;New Mexico;West
36,55956;-105,57459;Valdez;NM;New Mexico;West
36,51531;-106,16017;Vallecitos;NM;New Mexico;West
36,15323;-106,00246;Velarde;NM;New Mexico;West
35,28221;-105,35226;Villanueva;NM;New Mexico;West
35,53091;-104,94419;Las Vegas;NM;New Mexico;West
36,3729;-105,23873;Angel Fire;NM;New Mexico;West
35,22458;-105,14673;Anton Chico;NM;New Mexico;West
36,1708;-105,36111;Chacon;NM;New Mexico;West
36,59931;-105,24097;Eagle Nest;NM;New Mexico;West
36,12837;-105,24424;Guadalupita;NM;New Mexico;West
36,05883;-105,37556;Holman;NM;New Mexico;West
35,16044;-104,97133;La Loma;NM;New Mexico;West
35,77075;-103,82959;Mosquero;NM;New Mexico;West
36,17323;-105,09363;Ocate;NM;New Mexico;West
36,04867;-105,11978;Ojo Feliz;NM;New Mexico;West
36,76707;-104,37953;Raton;NM;New Mexico;West
35,87161;-105,44427;Rociada;NM;New Mexico;West
35,7877;-105,26635;Sapello;NM;New Mexico;West
35,66271;-104,12715;Solano;NM;New Mexico;West
36,57827;-105,13028;Ute Park;NM;New Mexico;West
35,82498;-104,92704;Valmora;NM;New Mexico;West
36,01339;-104,62763;Wagon Mound;NM;New Mexico;West
35,85796;-104,95477;Watrous;NM;New Mexico;West
34,04824;-106,96668;Socorro;NM;New Mexico;West
33,93515;-108,0929;Datil;NM;New Mexico;West
34,18348;-106,95901;Lemitar;NM;New Mexico;West
33,82708;-108,97731;Luna;NM;New Mexico;West
33,94509;-107,6603;Magdalena;NM;New Mexico;West
34,36366;-108,12546;Pie Town;NM;New Mexico;West
34,20567;-106,92056;Polvadera;NM;New Mexico;West
34,28303;-106,88722;San Acacia;NM;New Mexico;West
33,1753;-107,01908;Truth Or Consequences;NM;New Mexico;West
32,84962;-107,33762;Arrey;NM;New Mexico;West
32,93379;-107,33657;Caballo;NM;New Mexico;West
33,25423;-107,22903;Elephant Butte;NM;New Mexico;West
32,29026;-106,75318;Las Cruces;NM;New Mexico;West
32,38275;-106,45804;White Sands Missile Range;NM;New Mexico;West
31,81867;-106,74188;Santa Teresa;NM;New Mexico;West
31,91248;-108,53627;Playas;NM;New Mexico;West
31,78203;-108,82192;Animas;NM;New Mexico;West
32,80238;-108,18766;Arenas Valley;NM;New Mexico;West
32,06539;-106,61803;Berino;NM;New Mexico;West
32,03625;-106,68143;Chamberino;NM;New Mexico;West
32,95131;-108,67807;Cliff;NM;New Mexico;West
32,19039;-107,72768;Deming;NM;New Mexico;West
32,58114;-107,96764;Faywood;NM;New Mexico;West
33,0722;-108,42625;Gila;NM;New Mexico;West
31,6197;-108,44025;Hachita;NM;New Mexico;West
32,01977;-107,08116;La Mesa;NM;New Mexico;West
32,3298;-108,71057;Lordsburg;NM;New Mexico;West
32,26797;-106,79674;Mesilla;NM;New Mexico;West
32,21444;-106,71556;Mesilla Park;NM;New Mexico;West
33,04814;-108,06782;Mimbres;NM;New Mexico;West
33,01471;-108,94299;Mule Creek;NM;New Mexico;West
32,45034;-106,60186;Organ;NM;New Mexico;West
32,89601;-108,21378;Pinos Altos;NM;New Mexico;West
32,7497;-108,73985;Redrock;NM;New Mexico;West
31,84062;-109,00295;Rodeo;NM;New Mexico;West
31,80715;-106,58259;Sunland Park;NM;New Mexico;West
32,14242;-106,61329;Vado;NM;New Mexico;West
32,24958;-106,28821;Chaparral;NM;New Mexico;West
34,50114;-103,26616;Clovis;NM;New Mexico;West
34,38418;-103,31551;Cannon Afb;NM;New Mexico;West
33,81968;-103,08894;Causey;NM;New Mexico;West
33,51026;-103,43052;Crossroads;NM;New Mexico;West
33,89425;-103,82335;Elida;NM;New Mexico;West
34,34782;-104,40041;Fort Sumner;NM;New Mexico;West
34,67979;-103,97721;House;NM;New Mexico;West
33,67137;-103,24997;Milnesand;NM;New Mexico;West
34,1285;-103,31825;Portales;NM;New Mexico;West
34,37413;-104,00487;Taiban;NM;New Mexico;West
34,25356;-104,83347;Yeso;NM;New Mexico;West
32,16345;-103,39452;Jal;NM;New Mexico;West
32,81091;-103,99923;Loco Hills;NM;New Mexico;West
32,86351;-103,70089;Maljamar;NM;New Mexico;West
32,17632;-104,37939;Whites City;NM;New Mexico;West
33,7494;-105,85191;Carrizozo;NM;New Mexico;West
32,71809;-106,07231;Alamogordo;NM;New Mexico;West
33,10061;-105,86725;Bent;NM;New Mexico;West
33,77306;-105,36895;Capitan;NM;New Mexico;West
32,86081;-105,67442;Cloudcroft;NM;New Mexico;West
33,48534;-105,56488;Fort Stanton;NM;New Mexico;West
32,8529;-105,86027;High Rolls Mountain Park;NM;New Mexico;West
32,87046;-106,09951;Holloman Air Force Base;NM;New Mexico;West
32,99141;-105,89025;La Luz;NM;New Mexico;West
32,9561;-105,32141;Mayhill;NM;New Mexico;West
33,17859;-105,61211;Mescalero;NM;New Mexico;West
33,50811;-105,79161;Nogal;NM;New Mexico;West
32,38926;-106,10469;Orogrande;NM;New Mexico;West
33,35127;-105,67092;Ruidoso;NM;New Mexico;West
33,34814;-105,54073;Ruidoso Downs;NM;New Mexico;West
33,41675;-105,39858;San Patricio;NM;New Mexico;West
32,795;-105,80313;Sunspot;NM;New Mexico;West
32,6031;-105,67669;Timberon;NM;New Mexico;West
33,47154;-105,09777;Tinnie;NM;New Mexico;West
33,18745;-106,00712;Tularosa;NM;New Mexico;West
32,73771;-105,49297;Weed;NM;New Mexico;West
35,08984;-103,80942;Tucumcari;NM;New Mexico;West
35,90263;-103,30767;Amistad;NM;New Mexico;West
35,23488;-103,16248;Bard;NM;New Mexico;West
35,44255;-104,21511;Conchas Dam;NM;New Mexico;West
34,93076;-104,25309;Cuervo;NM;New Mexico;West
35,32691;-104,49731;Garita;NM;New Mexico;West
34,78172;-103,76417;Mcalister;NM;New Mexico;West
35,65348;-103,21357;Nara Visa;NM;New Mexico;West
35,12367;-103,34013;San Jon;NM;New Mexico;West
35,48908;-104,35627;Trementina;NM;New Mexico;West
36,94925;-116,7331;Beatty;NV;Nevada;West
36,04164;-115,41261;Blue Diamond;NV;Nevada;West
36,00875;-114,84805;Boulder City;NV;Nevada;West
36,68605;-114,22915;Bunkerville;NV;Nevada;West
37,26441;-114,50414;Caliente;NV;Nevada;West
37,70485;-115,30344;Hiko;NV;Nevada;West
36,57063;-115,66802;Indian Springs;NV;Nevada;West
35,76949;-115,51606;Jean;NV;Nevada;West
36,56232;-116,42454;Amargosa Valley;NV;Nevada;West
36,6255;-114,47863;Logandale;NV;Nevada;West
36,71387;-114,74777;Moapa;NV;Nevada;West
35,12561;-114,68607;Laughlin;NV;Nevada;West
36,21235;-115,12313;North Las Vegas;NV;Nevada;West
35,26581;-114,8725;Cal Nev Ari;NV;Nevada;West
37,79819;-114,35862;Panaca;NV;Nevada;West
38,30434;-114,39018;Pioche;NV;Nevada;West
35,51207;-114,8338;Searchlight;NV;Nevada;West
37,75776;-117,6386;Silverpeak;NV;Nevada;West
36,16452;-115,98833;Pahrump;NV;Nevada;West
36,2473;-115,00407;Nellis Afb;NV;Nevada;West
38,86222;-115,64186;Duckwater;NV;Nevada;West
38,87915;-115,08418;Lund;NV;Nevada;West
39,43783;-114,8188;McGill;NV;Nevada;West
39,23075;-120,00259;Crystal Bay;NV;Nevada;West
41,80704;-118,88807;Denio;NV;Nevada;West
39,71675;-119,02706;Fernley;NV;Nevada;West
38,83828;-117,98088;Gabbs;NV;Nevada;West
38,78368;-119,54802;Gardnerville;NV;Nevada;West
41,13904;-119,69501;Gerlach;NV;Nevada;West
39,07389;-119,92095;Glenbrook;NV;Nevada;West
40,5669;-118,03851;Imlay;NV;Nevada;West
40,34309;-118,29831;Lovelock;NV;Nevada;West
38,50802;-118,18051;Luning;NV;Nevada;West
42,04485;-117,94724;McDermitt;NV;Nevada;West
38,42008;-118,17911;Mina;NV;Nevada;West
41,65695;-117,88461;Orovada;NV;Nevada;West
38,94556;-118,70553;Schurz;NV;Nevada;West
38,79567;-119,31785;Smith;NV;Nevada;West
40,79671;-117,12004;Valmy;NV;Nevada;West
39,52291;-119,99008;Verdi;NV;Nevada;West
41,06767;-118,02515;Winnemucca;NV;Nevada;West
38,83148;-119,11712;Yerington;NV;Nevada;West
39,00789;-119,92412;Zephyr Cove;NV;Nevada;West
38,96433;-119,90688;Stateline;NV;Nevada;West
39,24135;-119,93832;Incline Village;NV;Nevada;West
39,26789;-119,81712;Washoe Valley;NV;Nevada;West
40,43192;-116,97134;Battle Mountain;NV;Nevada;West
40,55585;-116,41218;Crescent Valley;NV;Nevada;West
40,49237;-116,189;Carlin;NV;Nevada;West
40,96431;-115,22821;Deeth;NV;Nevada;West
41,90422;-114,71103;Jackpot;NV;Nevada;West
41,93262;-115,41386;Jarbidge;NV;Nevada;West
40,77384;-115,36403;Lamoille;NV;Nevada;West
41,98001;-116,19537;Owyhee;NV;Nevada;West
40,4692;-115,34201;Ruby Valley;NV;Nevada;West
40,84711;-114,18217;West Wendover;NV;Nevada;West
33,97365;-118,24904;Los Angeles;CA;California;West
34,09401;-118,38154;West Hollywood;CA;California;West
33,97523;-118,41837;Playa Vista;CA;California;West
33,97113;-118,1709;Bell Gardens;CA;California;West
33,99691;-118,39487;Culver City;CA;California;West
33,91709;-118,40161;El Segundo;CA;California;West
33,89159;-118,29735;Gardena;CA;California;West
33,86532;-118,39616;Hermosa Beach;CA;California;West
33,97697;-118,21725;Huntington Park;CA;California;West
33,92384;-118,20133;Lynwood;CA;California;West
34,03919;-118,70809;Malibu;CA;California;West
33,88968;-118,39705;Manhattan Beach;CA;California;West
34,08066;-118,54459;Pacific Palisades;CA;California;West
33,77732;-118,3684;Palos Verdes Peninsula;CA;California;West
33,7555;-118,36338;Rancho Palos Verdes;CA;California;West
33,83099;-118,38441;Redondo Beach;CA;California;West
33,94453;-118,19256;South Gate;CA;California;West
34,09725;-118,6125;Topanga;CA;California;West
33,97865;-118,44707;Marina Del Rey;CA;California;West
33,95071;-118,43745;Playa Del Rey;CA;California;West
33,95647;-118,35863;Inglewood;CA;California;West
34,01584;-118,49251;Santa Monica;CA;California;West
33,84616;-118,01176;Buena Park;CA;California;West
33,85038;-118,04088;La Palma;CA;California;West
33,94266;-117,95126;La Habra;CA;California;West
33,90236;-118,00907;La Mirada;CA;California;West
33,98868;-118,09111;Pico Rivera;CA;California;West
33,93279;-118,0626;Santa Fe Springs;CA;California;West
33,86797;-118,06874;Cerritos;CA;California;West
33,79806;-118,29918;Harbor City;CA;California;West
33,8305;-118,07295;Hawaiian Gardens;CA;California;West
33,79345;-118,31706;Lomita;CA;California;West
33,79573;-118,06342;Los Alamitos;CA;California;West
33,89768;-118,16508;Paramount;CA;California;West
33,7334;-118,27398;San Pedro;CA;California;West
33,75461;-118,07129;Seal Beach;CA;California;West
33,72963;-118,08594;Surfside;CA;California;West
33,80274;-118,16747;Signal Hill;CA;California;West
34,19522;-118,13866;Altadena;CA;California;West
34,15363;-117,96862;Duarte;CA;California;West
34,21757;-118,20346;La Canada Flintridge;CA;California;West
34,17177;-118,04654;Sierra Madre;CA;California;West
34,11029;-118,15748;South Pasadena;CA;California;West
34,25861;-118,33468;Sunland;CA;California;West
34,30687;-118,25701;Tujunga;CA;California;West
34,2117;-118,24092;Verdugo City;CA;California;West
34,12232;-118,11363;San Marino;CA;California;West
34,23759;-118,24778;La Crescenta;CA;California;West
34,12314;-118,75685;Agoura Hills;CA;California;West
34,12295;-118,67193;Calabasas;CA;California;West
34,19784;-118,6017;Canoga Park;CA;California;West
34,20177;-118,66226;West Hills;CA;California;West
34,17339;-118,94795;Newbury Park;CA;California;West
34,23855;-118,55015;Northridge;CA;California;West
34,28022;-118,5566;Porter Ranch;CA;California;West
34,25602;-118,41939;Pacoima;CA;California;West
34,20107;-118,5407;Reseda;CA;California;West
34,28668;-118,43479;San Fernando;CA;California;West
34,31778;-118,39207;Sylmar;CA;California;West
34,23837;-118,48076;North Hills;CA;California;West
34,28991;-118,5047;Granada Hills;CA;California;West
34,26591;-118,45948;Mission Hills;CA;California;West
34,43028;-118,50283;Santa Clarita;CA;California;West
34,43269;-118,46276;Canyon Country;CA;California;West
34,15504;-118,54757;Tarzana;CA;California;West
34,21475;-118,87735;Thousand Oaks;CA;California;West
34,14016;-118,88398;Westlake Village;CA;California;West
34,1548;-118,59492;Woodland Hills;CA;California;West
34,3753;-118,60744;Stevenson Ranch;CA;California;West
34,51604;-118,67289;Castaic;CA;California;West
34,17801;-118,43183;Van Nuys;CA;California;West
34,22413;-118,4448;Panorama City;CA;California;West
34,14716;-118,46311;Sherman Oaks;CA;California;West
34,16827;-118,37222;North Hollywood;CA;California;West
34,13985;-118,39435;Studio City;CA;California;West
34,16633;-118,39982;Valley Village;CA;California;West
34,13784;-117,60028;Rancho Cucamonga;CA;California;West
34,24129;-117,82614;Azusa;CA;California;West
34,09627;-117,96855;Baldwin Park;CA;California;West
33,95141;-117,64506;Chino;CA;California;West
33,95105;-117,72549;Chino Hills;CA;California;West
34,09731;-117,90612;Covina;CA;California;West
34,07914;-118,04047;El Monte;CA;California;West
34,0454;-118,05314;South El Monte;CA;California;West
34,02914;-117,93735;La Puente;CA;California;West
33,99926;-117,97225;Hacienda Heights;CA;California;West
33,9769;-117,89924;Rowland Heights;CA;California;West
34,14927;-117,76647;La Verne;CA;California;West
33,99575;-117,53399;Mira Loma;CA;California;West
34,051;-118,14451;Monterey Park;CA;California;West
34,2541;-117,69194;Mt Baldy;CA;California;West
33,98725;-117,81473;Diamond Bar;CA;California;West
34,06395;-118,08361;Rosemead;CA;California;West
34,1072;-117,80928;San Dimas;CA;California;West
34,11454;-118,08946;San Gabriel;CA;California;West
34,10152;-118,05584;Temple City;CA;California;West
34,06722;-117,93788;West Covina;CA;California;West
32,67773;-116,30734;Boulevard;CA;California;West
32,63653;-117,06301;Chula Vista;CA;California;West
32,91103;-116,63201;Descanso;CA;California;West
32,6267;-116,71894;Dulzura;CA;California;West
32,83758;-116,58029;Guatay;CA;California;West
32,56923;-117,11798;Imperial Beach;CA;California;West
32,66488;-116,16828;Jacumba;CA;California;West
32,70214;-116,78721;Jamul;CA;California;West
32,73315;-117,03402;Lemon Grove;CA;California;West
32,87509;-116,47076;Mount Laguna;CA;California;West
32,64798;-116,5964;Potrero;CA;California;West
32,58685;-116,61969;Tecate;CA;California;West
33,28701;-117,19977;Bonsall;CA;California;West
33,18481;-116,15688;Borrego Springs;CA;California;West
33,02216;-117,27389;Cardiff By The Sea;CA;California;West
32,96797;-117,24879;Del Mar;CA;California;West
32,77886;-116,87142;El Cajon;CA;California;West
33,05716;-117,25651;Encinitas;CA;California;West
33,08492;-117,02967;Escondido;CA;California;West
33,38613;-117,22658;Fallbrook;CA;California;West
32,85257;-117,25104;La Jolla;CA;California;West
33,38123;-117,42874;Camp Pendleton;CA;California;West
33,38277;-117,05193;Pala;CA;California;West
33,35043;-116,86451;Palomar Mountain;CA;California;West
33,30036;-116,93048;Pauma Valley;CA;California;West
